Date,Year,Month,Day,SST,Q,S
2007-02-15,2007,2,15,29.39,1,5
2007-02-16,2007,2,16,29.34,1,5
2007-02-17,2007,2,17,29.29,1,5
2007-02-18,2007,2,18,29.35,1,5
2007-02-19,2007,2,19,29.26,1,5
2007-02-20,2007,2,20,29.19,1,5
2007-02-21,2007,2,21,28.94,1,5
2007-02-22,2007,2,22,28.79,1,5
2007-02-23,2007,2,23,28.89,1,5
2007-02-24,2007,2,24,29.3,1,5
2007-02-25,2007,2,25,29.37,1,5
2007-02-26,2007,2,26,29.45,1,5
2007-02-27,2007,2,27,29.18,1,5
2007-02-28,2007,2,28,28.85,1,5
2007-03-01,2007,3,1,28.82,1,5
2007-03-02,2007,3,2,29.45,1,5
2007-03-03,2007,3,3,29.15,1,5
2007-03-04,2007,3,4,28.91,1,5
2007-03-05,2007,3,5,28.95,1,5
2007-03-06,2007,3,6,28.87,1,5
2007-03-07,2007,3,7,28.91,1,5
2007-03-08,2007,3,8,28.97,1,5
2007-03-09,2007,3,9,29.24,1,5
2007-03-10,2007,3,10,29.72,1,5
2007-03-11,2007,3,11,29.66,1,5
2007-03-12,2007,3,12,29.84,1,5
2007-03-13,2007,3,13,29.59,1,5
2007-03-14,2007,3,14,30.04,1,5
2007-03-15,2007,3,15,30.01,1,5
2007-03-16,2007,3,16,30.04,1,5
2007-03-17,2007,3,17,29.85,1,5
2007-03-18,2007,3,18,29.86,1,5
2007-03-19,2007,3,19,29.83,1,5
2007-03-20,2007,3,20,29.85,1,5
2007-03-21,2007,3,21,29.9,1,5
2007-03-22,2007,3,22,29.86,1,5
2007-03-23,2007,3,23,30.05,1,5
2007-03-24,2007,3,24,29.92,1,5
2007-03-25,2007,3,25,30.0,1,5
2007-03-26,2007,3,26,30.31,1,5
2007-03-27,2007,3,27,30.43,1,5
2007-03-28,2007,3,28,30.44,1,5
2007-03-29,2007,3,29,30.3,1,5
2007-03-30,2007,3,30,30.54,1,5
2007-03-31,2007,3,31,30.61,1,5
2007-04-01,2007,4,1,30.68,1,5
2007-04-02,2007,4,2,30.87,1,5
2007-04-03,2007,4,3,30.5,1,5
2007-04-04,2007,4,4,30.42,1,5
2007-04-05,2007,4,5,30.22,1,5
2007-04-06,2007,4,6,29.96,1,5
2007-04-07,2007,4,7,29.87,1,5
2007-04-08,2007,4,8,30.19,1,5
2007-04-09,2007,4,9,30.19,1,5
2007-04-10,2007,4,10,30.27,1,5
2007-04-11,2007,4,11,30.08,1,5
2007-04-12,2007,4,12,30.28,1,5
2007-04-13,2007,4,13,30.05,1,5
2007-04-14,2007,4,14,30.46,1,5
2007-04-15,2007,4,15,30.08,1,5
2007-04-16,2007,4,16,30.48,1,5
2007-04-17,2007,4,17,30.75,1,5
2007-04-18,2007,4,18,30.46,1,5
2007-04-19,2007,4,19,30.46,1,5
2007-04-20,2007,4,20,30.58,1,5
2007-04-21,2007,4,21,30.76,1,5
2007-04-22,2007,4,22,30.31,1,5
2007-04-23,2007,4,23,30.23,1,5
2007-04-24,2007,4,24,30.16,1,5
2007-04-25,2007,4,25,29.92,1,5
2007-04-26,2007,4,26,30.09,1,5
2007-04-27,2007,4,27,29.97,1,5
2007-04-28,2007,4,28,29.83,1,5
2007-04-29,2007,4,29,29.81,1,5
2007-04-30,2007,4,30,29.76,1,5
2007-05-01,2007,5,1,29.9,1,5
2007-05-02,2007,5,2,29.85,1,5
2007-05-03,2007,5,3,29.77,1,5
2007-05-04,2007,5,4,29.77,1,5
2007-05-05,2007,5,5,29.72,1,5
2007-05-06,2007,5,6,29.74,1,5
2007-05-07,2007,5,7,29.74,1,5
2007-05-08,2007,5,8,29.79,1,5
2007-05-09,2007,5,9,29.73,1,5
2007-05-10,2007,5,10,29.67,1,5
2007-05-11,2007,5,11,29.7,1,5
2007-05-12,2007,5,12,29.61,1,5
2007-05-13,2007,5,13,29.65,1,5
2007-05-14,2007,5,14,29.65,1,5
2007-05-15,2007,5,15,29.66,1,5
2007-05-16,2007,5,16,29.72,1,5
2007-05-17,2007,5,17,29.66,1,5
2007-05-18,2007,5,18,29.64,1,5
2007-05-19,2007,5,19,29.92,1,5
2007-05-20,2007,5,20,29.68,1,5
2007-05-21,2007,5,21,29.66,1,5
2007-05-22,2007,5,22,29.84,1,5
2007-05-23,2007,5,23,30.08,1,5
2007-05-24,2007,5,24,30.56,1,5
2007-05-25,2007,5,25,30.41,1,5
2007-05-26,2007,5,26,30.52,1,5
2007-05-27,2007,5,27,30.47,1,5
2007-05-28,2007,5,28,30.52,1,5
2007-05-29,2007,5,29,30.13,1,5
2007-05-30,2007,5,30,29.86,1,5
2007-05-31,2007,5,31,29.89,1,5
2007-06-01,2007,6,1,29.84,1,5
2007-06-02,2007,6,2,29.97,1,5
2007-06-03,2007,6,3,29.71,1,5
2007-06-04,2007,6,4,29.78,1,5
2007-06-05,2007,6,5,29.76,1,5
2007-06-06,2007,6,6,29.67,1,5
2007-06-07,2007,6,7,29.81,1,5
2007-06-08,2007,6,8,29.76,1,5
2007-06-09,2007,6,9,29.93,1,5
2007-06-10,2007,6,10,29.88,1,5
2007-06-11,2007,6,11,29.75,1,5
2007-06-12,2007,6,12,29.73,1,5
2007-06-13,2007,6,13,29.76,1,5
2007-06-14,2007,6,14,29.64,1,5
2007-06-15,2007,6,15,29.47,1,5
2007-06-16,2007,6,16,29.4,1,5
2007-06-17,2007,6,17,29.33,1,5
2007-06-18,2007,6,18,29.08,1,5
2007-06-19,2007,6,19,29.01,1,5
2007-06-20,2007,6,20,29.06,1,5
2007-06-21,2007,6,21,29.07,1,5
2007-06-22,2007,6,22,29.21,1,5
2007-06-23,2007,6,23,29.29,1,5
2007-06-24,2007,6,24,29.45,1,5
2007-06-25,2007,6,25,29.33,1,5
2007-06-26,2007,6,26,29.17,1,5
2007-06-27,2007,6,27,29.08,1,5
2007-06-28,2007,6,28,29.03,1,5
2007-06-29,2007,6,29,29.07,1,5
2007-06-30,2007,6,30,29.09,1,5
2007-07-01,2007,7,1,29.09,1,5
2007-07-02,2007,7,2,29.15,1,5
2007-07-03,2007,7,3,29.17,1,5
2007-07-04,2007,7,4,29.26,1,5
2007-07-05,2007,7,5,29.25,1,5
2007-07-06,2007,7,6,29.21,1,5
2007-07-07,2007,7,7,29.17,1,5
2007-07-08,2007,7,8,29.15,1,5
2007-07-09,2007,7,9,29.19,1,5
2007-07-10,2007,7,10,29.16,1,5
2007-07-11,2007,7,11,29.22,1,5
2007-07-12,2007,7,12,29.17,1,5
2007-07-13,2007,7,13,29.15,1,5
2007-07-14,2007,7,14,29.15,1,5
2007-07-15,2007,7,15,29.06,1,5
2007-07-16,2007,7,16,29.08,1,5
2007-07-17,2007,7,17,29.07,1,5
2007-07-18,2007,7,18,29.01,1,5
2007-07-19,2007,7,19,28.95,1,5
2007-07-20,2007,7,20,28.87,1,5
2007-07-21,2007,7,21,28.81,1,5
2007-07-22,2007,7,22,28.8,1,5
2007-07-23,2007,7,23,28.75,1,5
2007-07-24,2007,7,24,28.71,1,5
2007-07-25,2007,7,25,28.98,1,5
2007-07-26,2007,7,26,29.14,1,5
2007-07-27,2007,7,27,29.0,1,5
2007-07-28,2007,7,28,29.12,1,5
2007-07-29,2007,7,29,28.95,1,5
2007-07-30,2007,7,30,28.83,1,5
2007-07-31,2007,7,31,28.84,1,5
2007-08-01,2007,8,1,28.91,1,5
2007-08-02,2007,8,2,29.01,1,5
2007-08-03,2007,8,3,28.92,1,5
2007-08-04,2007,8,4,28.83,1,5
2007-08-05,2007,8,5,28.8,1,5
2007-08-06,2007,8,6,28.91,1,5
2007-08-07,2007,8,7,28.88,1,5
2007-08-08,2007,8,8,28.83,1,5
2007-08-09,2007,8,9,28.83,1,5
2007-08-10,2007,8,10,28.8,1,5
2007-08-11,2007,8,11,28.76,1,5
2007-08-12,2007,8,12,28.68,1,5
2007-08-13,2007,8,13,28.6,1,5
2007-08-14,2007,8,14,28.72,1,5
2007-08-15,2007,8,15,28.66,1,5
2007-08-16,2007,8,16,28.68,1,5
2007-08-17,2007,8,17,28.62,1,5
2007-08-18,2007,8,18,28.62,1,5
2007-08-19,2007,8,19,28.56,1,5
2007-08-20,2007,8,20,28.51,1,5
2007-08-21,2007,8,21,28.52,1,5
2007-08-22,2007,8,22,28.53,1,5
2007-08-23,2007,8,23,28.56,1,5
2007-08-24,2007,8,24,28.56,1,5
2007-08-25,2007,8,25,28.96,1,5
2007-08-26,2007,8,26,28.94,1,5
2007-08-27,2007,8,27,29.06,1,5
2007-08-28,2007,8,28,28.95,1,5
2007-08-29,2007,8,29,28.93,1,5
2007-08-30,2007,8,30,28.85,1,5
2007-08-31,2007,8,31,28.68,1,5
2007-09-01,2007,9,1,28.62,1,5
2007-09-02,2007,9,2,28.59,1,5
2007-09-03,2007,9,3,28.59,1,5
2007-09-04,2007,9,4,28.7,1,5
2007-09-05,2007,9,5,28.9,1,5
2007-09-06,2007,9,6,28.76,1,5
2007-09-07,2007,9,7,28.7,1,5
2007-09-08,2007,9,8,28.61,1,5
2007-09-09,2007,9,9,28.78,1,5
2007-09-10,2007,9,10,28.91,1,5
2007-09-11,2007,9,11,28.82,1,5
2007-09-12,2007,9,12,28.93,1,5
2007-09-13,2007,9,13,28.78,1,5
2007-09-14,2007,9,14,28.78,1,5
2007-09-15,2007,9,15,28.68,1,5
2007-09-16,2007,9,16,28.66,1,5
2007-09-17,2007,9,17,28.69,1,5
2007-09-18,2007,9,18,28.66,1,5
2007-09-19,2007,9,19,28.59,1,5
2007-09-20,2007,9,20,28.67,1,5
2007-09-21,2007,9,21,28.76,1,5
2007-09-22,2007,9,22,28.72,1,5
2007-09-23,2007,9,23,28.69,1,5
2007-09-24,2007,9,24,28.85,1,5
2007-09-25,2007,9,25,28.85,1,5
2007-09-26,2007,9,26,28.88,1,5
2007-09-27,2007,9,27,28.95,1,5
2007-09-28,2007,9,28,28.96,1,5
2007-09-29,2007,9,29,28.91,1,5
2007-09-30,2007,9,30,28.75,1,5
2007-10-01,2007,10,1,28.69,1,5
2007-10-02,2007,10,2,28.63,1,5
2007-10-03,2007,10,3,28.59,1,5
2007-10-04,2007,10,4,28.53,1,5
2007-10-05,2007,10,5,28.44,1,5
2007-10-06,2007,10,6,28.37,1,5
2007-10-07,2007,10,7,,0,0
2007-10-08,2007,10,8,28.9,4,5
2007-10-09,2007,10,9,28.77,4,5
2007-10-10,2007,10,10,28.62,4,5
2007-10-11,2007,10,11,28.99,4,5
2007-10-12,2007,10,12,29.11,4,5
2007-10-13,2007,10,13,28.51,4,5
2007-10-14,2007,10,14,28.37,4,5
2007-10-15,2007,10,15,28.41,4,5
2007-10-16,2007,10,16,28.54,4,5
2007-10-17,2007,10,17,28.45,4,5
2007-10-18,2007,10,18,28.69,4,5
2007-10-19,2007,10,19,28.48,4,5
2007-10-20,2007,10,20,28.43,4,5
2007-10-21,2007,10,21,28.32,4,5
2007-10-22,2007,10,22,28.25,4,5
2007-10-23,2007,10,23,28.21,4,5
2007-10-24,2007,10,24,28.09,4,5
2007-10-25,2007,10,25,28.07,4,5
2007-10-26,2007,10,26,28.08,4,5
2007-10-27,2007,10,27,28.08,4,5
2007-10-28,2007,10,28,28.17,4,5
2007-10-29,2007,10,29,28.18,4,5
2007-10-30,2007,10,30,28.33,4,5
2007-10-31,2007,10,31,28.23,4,5
2007-11-01,2007,11,1,28.32,4,5
2007-11-02,2007,11,2,27.99,4,5
2007-11-03,2007,11,3,28.03,4,5
2007-11-04,2007,11,4,28.46,4,5
2007-11-05,2007,11,5,28.51,4,5
2007-11-06,2007,11,6,28.32,4,5
2007-11-07,2007,11,7,28.1,4,5
2007-11-08,2007,11,8,27.99,4,5
2007-11-09,2007,11,9,27.93,4,5
2007-11-10,2007,11,10,27.9,4,5
2007-11-11,2007,11,11,27.96,4,5
2007-11-12,2007,11,12,28.08,4,5
2007-11-13,2007,11,13,28.1,4,5
2007-11-14,2007,11,14,28.34,4,5
2007-11-15,2007,11,15,28.79,4,5
2007-11-16,2007,11,16,28.64,4,5
2007-11-17,2007,11,17,28.6,4,5
2007-11-18,2007,11,18,28.87,4,5
2007-11-19,2007,11,19,28.71,4,5
2007-11-20,2007,11,20,28.55,4,5
2007-11-21,2007,11,21,28.54,4,5
2007-11-22,2007,11,22,28.8,4,5
2007-11-23,2007,11,23,28.94,4,5
2007-11-24,2007,11,24,28.95,4,5
2007-11-25,2007,11,25,29.13,4,5
2007-11-26,2007,11,26,29.15,4,5
2007-11-27,2007,11,27,29.06,4,5
2007-11-28,2007,11,28,28.93,4,5
2007-11-29,2007,11,29,29.13,4,5
2007-11-30,2007,11,30,29.15,4,5
2007-12-01,2007,12,1,28.93,4,5
2007-12-02,2007,12,2,28.74,4,5
2007-12-03,2007,12,3,28.38,4,5
2007-12-04,2007,12,4,28.2,4,5
2007-12-05,2007,12,5,28.18,4,5
2007-12-06,2007,12,6,28.24,4,5
2007-12-07,2007,12,7,28.28,4,5
2007-12-08,2007,12,8,28.45,4,5
2007-12-09,2007,12,9,28.4,4,5
2007-12-10,2007,12,10,28.41,4,5
2007-12-11,2007,12,11,28.39,4,5
2007-12-12,2007,12,12,28.41,4,5
2007-12-13,2007,12,13,28.63,4,5
2007-12-14,2007,12,14,28.36,4,5
2007-12-15,2007,12,15,28.04,4,5
2007-12-16,2007,12,16,28.42,4,5
2007-12-17,2007,12,17,28.61,4,5
2007-12-18,2007,12,18,28.61,4,5
2007-12-19,2007,12,19,28.83,4,5
2007-12-20,2007,12,20,28.62,4,5
2007-12-21,2007,12,21,28.86,4,5
2007-12-22,2007,12,22,29.01,4,5
2007-12-23,2007,12,23,29.13,4,5
2007-12-24,2007,12,24,28.48,4,5
2007-12-25,2007,12,25,28.57,4,5
2007-12-26,2007,12,26,28.34,4,5
2007-12-27,2007,12,27,28.45,4,5
2007-12-28,2007,12,28,28.38,4,5
2007-12-29,2007,12,29,28.38,4,5
2007-12-30,2007,12,30,28.43,4,5
2007-12-31,2007,12,31,28.44,4,5
2008-01-01,2008,1,1,28.5,4,5
2008-01-02,2008,1,2,28.44,4,5
2008-01-03,2008,1,3,28.61,4,5
2008-01-04,2008,1,4,28.66,4,5
2008-01-05,2008,1,5,28.8,4,5
2008-01-06,2008,1,6,29.06,4,5
2008-01-07,2008,1,7,29.29,4,5
2008-01-08,2008,1,8,29.14,4,5
2008-01-09,2008,1,9,29.22,4,5
2008-01-10,2008,1,10,29.37,4,5
2008-01-11,2008,1,11,29.38,4,5
2008-01-12,2008,1,12,29.76,4,5
2008-01-13,2008,1,13,29.55,4,5
2008-01-14,2008,1,14,29.39,4,5
2008-01-15,2008,1,15,29.21,4,5
2008-01-16,2008,1,16,29.0,4,5
2008-01-17,2008,1,17,28.92,4,5
2008-01-18,2008,1,18,29.11,4,5
2008-01-19,2008,1,19,29.25,4,5
2008-01-20,2008,1,20,29.68,4,5
2008-01-21,2008,1,21,29.42,4,5
2008-01-22,2008,1,22,29.22,4,5
2008-01-23,2008,1,23,29.16,4,5
2008-01-24,2008,1,24,29.4,4,5
2008-01-25,2008,1,25,29.54,4,5
2008-01-26,2008,1,26,29.29,4,5
2008-01-27,2008,1,27,29.36,4,5
2008-01-28,2008,1,28,29.23,4,5
2008-01-29,2008,1,29,29.29,4,5
2008-01-30,2008,1,30,29.25,4,5
2008-01-31,2008,1,31,29.27,4,5
2008-02-01,2008,2,1,29.4,4,5
2008-02-02,2008,2,2,29.25,4,5
2008-02-03,2008,2,3,29.33,4,5
2008-02-04,2008,2,4,29.28,4,5
2008-02-05,2008,2,5,29.16,4,5
2008-02-06,2008,2,6,29.34,4,5
2008-02-07,2008,2,7,29.57,4,5
2008-02-08,2008,2,8,29.29,4,5
2008-02-09,2008,2,9,29.3,4,5
2008-02-10,2008,2,10,29.2,4,5
2008-02-11,2008,2,11,28.97,4,5
2008-02-12,2008,2,12,28.84,4,5
2008-02-13,2008,2,13,29.0,4,5
2008-02-14,2008,2,14,28.87,4,5
2008-02-15,2008,2,15,28.79,4,5
2008-02-16,2008,2,16,28.79,4,5
2008-02-17,2008,2,17,28.64,4,5
2008-02-18,2008,2,18,28.75,4,5
2008-02-19,2008,2,19,29.14,4,5
2008-02-20,2008,2,20,29.43,4,5
2008-02-21,2008,2,21,29.28,4,5
2008-02-22,2008,2,22,28.75,4,5
2008-02-23,2008,2,23,28.82,4,5
2008-02-24,2008,2,24,29.13,4,5
2008-02-25,2008,2,25,29.24,4,5
2008-02-26,2008,2,26,29.51,4,5
2008-02-27,2008,2,27,29.5,4,5
2008-02-28,2008,2,28,29.61,4,5
2008-02-29,2008,2,29,29.62,4,5
2008-03-01,2008,3,1,29.76,4,5
2008-03-02,2008,3,2,29.68,4,5
2008-03-03,2008,3,3,29.49,4,5
2008-03-04,2008,3,4,29.51,4,5
2008-03-05,2008,3,5,29.39,4,5
2008-03-06,2008,3,6,29.14,4,5
2008-03-07,2008,3,7,29.14,4,5
2008-03-08,2008,3,8,29.03,4,5
2008-03-09,2008,3,9,28.88,4,5
2008-03-10,2008,3,10,29.0,4,5
2008-03-11,2008,3,11,29.14,4,5
2008-03-12,2008,3,12,29.1,4,5
2008-03-13,2008,3,13,29.01,4,5
2008-03-14,2008,3,14,28.85,4,5
2008-03-15,2008,3,15,28.92,4,5
2008-03-16,2008,3,16,28.97,4,5
2008-03-17,2008,3,17,28.95,4,5
2008-03-18,2008,3,18,28.74,4,5
2008-03-19,2008,3,19,28.87,4,5
2008-03-20,2008,3,20,29.48,4,5
2008-03-21,2008,3,21,29.52,4,5
2008-03-22,2008,3,22,29.64,4,5
2008-03-23,2008,3,23,29.56,4,5
2008-03-24,2008,3,24,29.39,4,5
2008-03-25,2008,3,25,29.21,4,5
2008-03-26,2008,3,26,29.08,4,5
2008-03-27,2008,3,27,29.23,4,5
2008-03-28,2008,3,28,29.18,4,5
2008-03-29,2008,3,29,29.16,4,5
2008-03-30,2008,3,30,29.0,4,5
2008-03-31,2008,3,31,28.8,4,5
2008-04-01,2008,4,1,29.24,4,5
2008-04-02,2008,4,2,29.23,4,5
2008-04-03,2008,4,3,29.57,4,5
2008-04-04,2008,4,4,29.85,4,5
2008-04-05,2008,4,5,29.78,4,5
2008-04-06,2008,4,6,29.46,4,5
2008-04-07,2008,4,7,29.64,4,5
2008-04-08,2008,4,8,29.62,4,5
2008-04-09,2008,4,9,29.55,4,5
2008-04-10,2008,4,10,29.77,4,5
2008-04-11,2008,4,11,29.45,4,5
2008-04-12,2008,4,12,29.47,4,5
2008-04-13,2008,4,13,29.51,4,5
2008-04-14,2008,4,14,29.39,4,5
2008-04-15,2008,4,15,29.49,4,5
2008-04-16,2008,4,16,29.44,4,5
2008-04-17,2008,4,17,29.72,4,5
2008-04-18,2008,4,18,29.67,4,5
2008-04-19,2008,4,19,29.63,4,5
2008-04-20,2008,4,20,29.5,4,5
2008-04-21,2008,4,21,29.42,4,5
2008-04-22,2008,4,22,29.39,4,5
2008-04-23,2008,4,23,29.1,4,5
2008-04-24,2008,4,24,29.23,4,5
2008-04-25,2008,4,25,29.43,4,5
2008-04-26,2008,4,26,29.33,4,5
2008-04-27,2008,4,27,29.28,4,5
2008-04-28,2008,4,28,29.21,4,5
2008-04-29,2008,4,29,29.2,4,5
2008-04-30,2008,4,30,29.22,4,5
2008-05-01,2008,5,1,29.29,4,5
2008-05-02,2008,5,2,29.34,4,5
2008-05-03,2008,5,3,29.32,4,5
2008-05-04,2008,5,4,29.37,4,5
2008-05-05,2008,5,5,29.53,4,5
2008-05-06,2008,5,6,29.58,4,5
2008-05-07,2008,5,7,29.49,4,5
2008-05-08,2008,5,8,29.42,4,5
2008-05-09,2008,5,9,29.24,4,5
2008-05-10,2008,5,10,29.31,4,5
2008-05-11,2008,5,11,29.22,4,5
2008-05-12,2008,5,12,29.22,4,5
2008-05-13,2008,5,13,29.28,4,5
2008-05-14,2008,5,14,29.24,4,5
2008-05-15,2008,5,15,29.36,4,5
2008-05-16,2008,5,16,29.35,4,5
2008-05-17,2008,5,17,29.38,4,5
2008-05-18,2008,5,18,29.41,4,5
2008-05-19,2008,5,19,29.3,4,5
2008-05-20,2008,5,20,29.33,4,5
2008-05-21,2008,5,21,29.5,4,5
2008-05-22,2008,5,22,29.85,4,5
2008-05-23,2008,5,23,29.63,4,5
2008-05-24,2008,5,24,29.32,4,5
2008-05-25,2008,5,25,29.3,4,5
2008-05-26,2008,5,26,29.46,4,5
2008-05-27,2008,5,27,29.58,4,5
2008-05-28,2008,5,28,29.87,4,5
2008-05-29,2008,5,29,29.75,4,5
2008-05-30,2008,5,30,29.6,4,5
2008-05-31,2008,5,31,29.46,4,5
2008-06-01,2008,6,1,29.18,4,5
2008-06-02,2008,6,2,29.11,4,5
2008-06-03,2008,6,3,29.07,4,5
2008-06-04,2008,6,4,29.44,4,5
2008-06-05,2008,6,5,29.25,4,5
2008-06-06,2008,6,6,29.09,4,5
2008-06-07,2008,6,7,29.09,4,5
2008-06-08,2008,6,8,29.22,4,5
2008-06-09,2008,6,9,28.86,4,5
2008-06-10,2008,6,10,28.86,4,5
2008-06-11,2008,6,11,28.77,4,5
2008-06-12,2008,6,12,28.88,4,5
2008-06-13,2008,6,13,28.86,4,5
2008-06-14,2008,6,14,28.87,4,5
2008-06-15,2008,6,15,28.91,4,5
2008-06-16,2008,6,16,29.17,4,5
2008-06-17,2008,6,17,29.42,4,5
2008-06-18,2008,6,18,29.22,4,5
2008-06-19,2008,6,19,29.25,4,5
2008-06-20,2008,6,20,29.65,4,5
2008-06-21,2008,6,21,29.27,4,5
2008-06-22,2008,6,22,28.91,4,5
2008-06-23,2008,6,23,28.96,4,5
2008-06-24,2008,6,24,28.97,4,5
2008-06-25,2008,6,25,28.98,4,5
2008-06-26,2008,6,26,28.99,4,5
2008-06-27,2008,6,27,29.09,4,5
2008-06-28,2008,6,28,29.36,4,5
2008-06-29,2008,6,29,29.33,4,5
2008-06-30,2008,6,30,29.24,4,5
2008-07-01,2008,7,1,29.25,4,5
2008-07-02,2008,7,2,29.18,4,5
2008-07-03,2008,7,3,29.13,4,5
2008-07-04,2008,7,4,29.1,4,5
2008-07-05,2008,7,5,29.11,4,5
2008-07-06,2008,7,6,29.1,4,5
2008-07-07,2008,7,7,29.12,4,5
2008-07-08,2008,7,8,29.02,4,5
2008-07-09,2008,7,9,29.0,4,5
2008-07-10,2008,7,10,28.98,4,5
2008-07-11,2008,7,11,29.5,4,5
2008-07-12,2008,7,12,29.16,4,5
2008-07-13,2008,7,13,29.14,4,5
2008-07-14,2008,7,14,29.05,4,5
2008-07-15,2008,7,15,28.92,4,5
2008-07-16,2008,7,16,28.66,4,5
2008-07-17,2008,7,17,28.68,4,5
2008-07-18,2008,7,18,28.62,4,5
2008-07-19,2008,7,19,28.45,4,5
2008-07-20,2008,7,20,28.46,4,5
2008-07-21,2008,7,21,28.53,4,5
2008-07-22,2008,7,22,28.54,4,5
2010-07-04,2010,7,4,29.56,1,5
2010-07-05,2010,7,5,29.64,1,5
2010-07-06,2010,7,6,29.53,1,5
2010-07-07,2010,7,7,29.54,1,5
2010-07-08,2010,7,8,29.44,1,5
2010-07-09,2010,7,9,29.49,1,5
2010-07-10,2010,7,10,29.45,1,5
2010-07-11,2010,7,11,29.46,1,5
2010-07-12,2010,7,12,29.84,1,5
2010-07-13,2010,7,13,29.57,1,5
2010-07-14,2010,7,14,29.3,1,5
2010-07-15,2010,7,15,29.2,1,5
2010-07-16,2010,7,16,29.16,1,5
2010-07-17,2010,7,17,29.16,1,5
2010-07-18,2010,7,18,29.15,1,5
2010-07-19,2010,7,19,29.12,1,5
2010-07-20,2010,7,20,29.12,1,5
2010-07-21,2010,7,21,29.18,1,5
2010-07-22,2010,7,22,29.2,1,5
